SALE_ID,SALE_DATE,STORE_CODE,PROD_DESC,QTY,UNIT_PRICE,TOTAL_AMT
LSS0001956,26/12/2025,LS03,STERLING STRETCH WRAP 20IN 5000FT,4,10.72,42.89
LSS0001957,02/01/2026,LS02,LAKESIDE PRO SHOP TOWELS 12PK,1,39.63,39.63
LSS0001958,30/06/2025,LS03,VANGUARD COAXIAL CABLE 305M REEL,4,209.56,838.24
LSS0001959,19/05/2026,LS04,ATLAS HYDRAULIC CHECK VALVE 24V DC,3,158.68,476.05
LSS0001960,20/01/2026,LS04,LAKESIDE WORK GLOVES L,6,36.6,219.61
LSS0001961,10/09/2025,LS03,ATLAS DROP-IN ANCHOR M8,3,167.61,502.83
LSS0001962,10/02/2026,LS04,TITAN SAFETY GOGGLES WRAPAROUND,5,10.16,50.79
LSS0001963,24/12/2025,LS03,STERLING SELF-TAPPING SCREW M5 X 25MM,6,21.66,129.98
LSS0001964,02/07/2025,LS02,STERLING SOCKET CAP SCREW M4 X 20MM,1,210.19,210.19
LSS0001965,05/12/2025,LS03,ATLAS HYDRAULIC ROD SEAL PTFE 25PC,3,168.32,504.97
LSS0001966,31/05/2026,LS02,MERIDIAN STRINGER PALLET BLOCK 48X48IN,1,157.87,157.87
LSS0001967,13/05/2026,LS02,LAKESIDE WINTER SALT PELLETS 50LB,4,38.15,152.6
LSS0001968,20/10/2025,LS03,MERIDIAN DIN CONTACTOR ROLLER LEVER,3,46.22,138.66
LSS0001969,27/10/2025,LS02,STERLING SHRINK FILM 2MIL 10FT,6,110.08,660.48
LSS0001970,05/03/2026,LS01,VANGUARD HYDRAULIC ROD SEAL 45X65X10,3,167.59,502.78
LSS0001971,30/06/2025,LS04,STERLING WOOD SCREW M4 X 20MM,1,60.44,60.44
LSS0001972,22/01/2026,LS04,VANGUARD HEX BOLT 1/4IN X 1IN,4,99.76,399.05
LSS0001973,04/11/2025,LS02,ATLAS STRETCH WRAP 24IN ROLL,2,153.69,307.38
LSS0001974,24/05/2026,LS03,STERLING FLANGE BOLT M12 X 80MM,4,118.94,475.77
LSS0001975,03/03/2026,LS01,MERIDIAN WOOD PALLET 1200X800MM,2,97.84,195.68
LSS0001976,15/09/2025,LS02,LAKESIDE UTILITY KNIFE 3PK,1,36.5,36.5
LSS0001977,16/08/2025,LS01,LAKESIDE WINTER SALT PELLETS 50LB,1,37.99,37.99
LSS0001978,03/05/2026,LS03,MERIDIAN WOOD PALLET 1200X800MM,3,98.03,294.1
LSS0001979,21/07/2025,LS01,ATLAS O-RING KIT 45X65X10,1,110.84,110.84
LSS0001980,23/12/2025,LS01,LAKESIDE STORAGE TOTE 27GAL,3,28.17,84.51
LSS0001981,19/10/2025,LS04,LAKESIDE STORAGE TOTE 27GAL,2,28.65,57.3
LSS0001982,21/08/2025,LS01,STERLING ANTI-FOG GOGGLES INDIRECT VENT,3,75.22,225.67
LSS0001983,05/08/2025,LS02,MERIDIAN HEAVY-DUTY CARTON 18X18X16IN,4,184.56,738.25
LSS0001984,01/01/2026,LS04,ATLAS SHAFT SEAL 35X52X7,6,93.99,563.94
LSS0001985,05/10/2025,LS04,LAKESIDE EXTENSION CORD 25FT,5,21.4,107.02
LSS0001986,20/02/2026,LS01,VANGUARD BRASS BALL VALVE 1IN,2,170.48,340.95
LSS0001987,09/07/2025,LS04,MERIDIAN CUT-RESISTANT GLOVES PAIR (XL),6,163.72,982.31
LSS0001988,21/08/2025,LS02,MERIDIAN CUT-RESISTANT GLOVES PAIR (XL),2,161.45,322.9
LSS0001989,06/06/2025,LS04,MERIDIAN STRINGER PALLET BLOCK 48X48IN,4,157.23,628.92
LSS0001990,04/09/2025,LS01,LAKESIDE STORAGE TOTE 27GAL,2,28.84,57.68
LSS0001991,16/06/2025,LS03,TITAN TOGGLE SWITCH 25A 3-POLE,2,41.24,82.49
LSS0001992,03/05/2026,LS04,VANGUARD PLASTIC EURO PALLET 42X42IN,4,23.9,95.59
LSS0001993,15/05/2026,LS04,STERLING ANTI-FOG GOGGLES INDIRECT VENT,4,74.32,297.29
LSS0001994,03/02/2026,LS02,STERLING SOCKET CAP SCREW M4 X 20MM,5,206.58,1032.9
LSS0001995,13/12/2025,LS04,STERLING SHRINK FILM 2MIL 10FT,3,111.0,333.0
LSS0001996,15/04/2026,LS04,STERLING WOOD SCREW M4 X 20MM,4,61.19,244.77
LSS0001997,19/05/2026,LS01,TITAN SOLENOID VALVE 1IN,6,9.03,54.2
LSS0001998,26/03/2026,LS03,STERLING HYDRAULIC HOSE R2 3/8IN X 10M,3,219.1,657.29
LSS0001999,26/05/2026,LS01,ATLAS DROP-IN ANCHOR M8,2,168.41,336.82
LSS0002000,12/02/2026,LS02,STERLING HYDRAULIC HOSE R2 3/8IN X 10M,6,217.94,1307.65
LSS0002001,07/06/2025,LS04,VANGUARD VENTED SAFETY HELMET RATCHET,2,180.93,361.86
LSS0002002,30/10/2025,LS02,LAKESIDE WORK GLOVES L,6,37.69,226.13
LSS0002003,20/06/2025,LS04,LAKESIDE UTILITY KNIFE 3PK,2,36.4,72.8
LSS0002004,16/04/2026,LS03,STERLING WOOD SCREW M4 X 20MM,4,60.56,242.26
LSS0002005,31/10/2025,LS01,LAKESIDE STORM TARP 10X12FT,3,9.95,29.84
LSS0002006,07/04/2026,LS03,VANGUARD GASKET SET 35X52X7,3,185.93,557.8
LSS0002007,17/09/2025,LS02,LAKESIDE EXTENSION CORD 25FT,3,21.11,63.34
LSS0002008,04/02/2026,LS03,LAKESIDE STORM TARP 10X12FT,6,9.91,59.47
LSS0002009,01/12/2025,LS02,VANGUARD HYDRAULIC ROD SEAL 45X65X10,5,166.93,834.65
LSS0002010,27/06/2025,LS02,MERIDIAN FULL BRIM HARD HAT CLASS G BLUE,2,131.65,263.3
LSS0002011,20/01/2026,LS02,STERLING FLANGE BOLT M12 X 80MM,3,121.01,363.03
LSS0002012,16/11/2025,LS04,TITAN STRETCH WRAP 18IN 1500FT,1,103.06,103.06
LSS0002013,26/12/2025,LS04,MERIDIAN WOOD PALLET 1200X800MM,3,96.73,290.18
LSS0002014,10/10/2025,LS01,LAKESIDE BUNGEE SET 24PC,2,44.39,88.78
LSS0002015,10/01/2026,LS02,VANGUARD HEX BOLT 1/4IN X 1IN,4,98.72,394.87
LSS0002016,05/02/2026,LS04,ATLAS HYDRAULIC ROD SEAL PTFE 25PC,3,167.93,503.78
LSS0002017,03/08/2025,LS04,LAKESIDE PRO SHOP TOWELS 12PK,6,39.65,237.9
LSS0002018,16/12/2025,LS04,STERLING FLANGE BOLT M12 X 80MM,5,120.62,603.12
LSS0002019,04/02/2026,LS03,MERIDIAN CUT-RESISTANT GLOVES PAIR (L),4,73.15,292.61
LSS0002020,10/07/2025,LS03,VANGUARD MACHINE SCREW #10 X 1-1/2IN,3,72.35,217.06
LSS0002021,12/02/2026,LS01,MERIDIAN FULL BRIM HARD HAT CLASS G BLUE,2,132.4,264.81
LSS0002022,30/11/2025,LS02,TITAN CAT6 ETHERNET CABLE 16 AWG 500FT,5,71.55,357.76
LSS0002023,24/03/2026,LS01,ATLAS DROP-IN ANCHOR M8,5,168.86,844.3
LSS0002024,05/12/2025,LS03,MERIDIAN DIN CONTACTOR ROLLER LEVER,2,47.04,94.08
LSS0002025,19/05/2026,LS03,LAKESIDE PRO SHOP TOWELS 12PK,1,40.01,40.01
LSS0002026,25/02/2026,LS03,STERLING LEATHER WORK GLOVES BOX 100 (L),4,14.1,56.4
LSS0002027,11/05/2026,LS04,VANGUARD MACHINE SCREW #10 X 1-1/2IN,3,70.96,212.87
LSS0002028,10/10/2025,LS03,LAKESIDE STORAGE TOTE 27GAL,4,28.3,113.18
LSS0002029,30/11/2025,LS02,STERLING LEATHER WORK GLOVES BOX 100 (XL),2,55.5,111.0
LSS0002030,17/09/2025,LS04,STERLING SHRINK FILM 2MIL 10FT,1,111.27,111.27
LSS0002031,31/08/2025,LS03,STERLING ROCKER SWITCH 15A,2,43.67,87.34
LSS0002032,26/11/2025,LS01,VANGUARD BRASS BALL VALVE 3000 PSI,5,243.4,1216.98
LSS0002033,20/01/2026,LS03,MERIDIAN DIN CONTACTOR ROLLER LEVER,3,46.46,139.38
LSS0002034,14/10/2025,LS03,VANGUARD GASKET SET ASSORTED 200PC,3,118.16,354.49
LSS0002035,17/02/2026,LS01,LAKESIDE STORM TARP 10X12FT,5,9.92,49.61
LSS0002036,10/03/2026,LS02,VANGUARD WEDGE ANCHOR M12,4,83.77,335.09
LSS0002037,10/05/2026,LS01,STERLING HYDRAULIC CHECK VALVE 3/4IN,1,230.17,230.17
LSS0002038,20/07/2025,LS01,TITAN SAFETY GOGGLES WRAPAROUND,5,10.26,51.31
LSS0002039,29/10/2025,LS04,ATLAS O-RING KIT 45X65X10,5,112.46,562.3
LSS0002040,14/11/2025,LS01,LAKESIDE EXTENSION CORD 25FT,2,21.28,42.56
LSS0002041,07/02/2026,LS04,TITAN CAT6 ETHERNET CABLE 16 AWG 500FT,6,71.43,428.6
LSS0002042,25/01/2026,LS03,TITAN CARRIAGE BOLT 1/4IN X 1IN,6,143.65,861.87
LSS0002043,25/06/2025,LS03,STERLING NITRILE GLOVES PAIR (M),3,126.53,379.6
LSS0002044,04/06/2025,LS01,VANGUARD NITRILE GLOVES PAIR (XL),5,15.69,78.44
LSS0002045,07/11/2025,LS02,LAKESIDE BUNGEE SET 24PC,3,44.88,134.63
LSS0002046,31/08/2025,LS02,STERLING SOCKET CAP SCREW M4 X 20MM,6,205.02,1230.1
LSS0002047,24/02/2026,LS04,STERLING HYDRAULIC HOSE R2 3/8IN X 10M,1,221.82,221.82
LSS0002048,09/12/2025,LS03,MERIDIAN CUT-RESISTANT GLOVES PAIR (XL),2,161.24,322.48
LSS0002049,20/02/2026,LS03,VANGUARD VENTED SAFETY HELMET RATCHET,5,181.27,906.34
LSS0002050,19/07/2025,LS02,LAKESIDE UTILITY KNIFE 3PK,4,37.11,148.43
LSS0002051,18/06/2025,LS04,LAKESIDE WINTER SALT PELLETS 50LB,5,38.44,192.22
LSS0002052,11/03/2026,LS01,LAKESIDE STORM TARP 10X12FT,2,9.76,19.53
LSS0002053,26/07/2025,LS02,VANGUARD MACHINE SCREW #10 X 1-1/2IN,6,71.85,431.1
LSS0002054,09/05/2026,LS04,TITAN TOGGLE SWITCH 25A 3-POLE,6,41.84,251.07
LSS0002055,19/04/2026,LS01,LAKESIDE LED SHOP LIGHT 4FT,2,39.88,79.75
LSS0002056,01/08/2025,LS01,LAKESIDE STORAGE TOTE 27GAL,4,27.76,111.04
LSS0002057,15/07/2025,LS02,LAKESIDE EXTENSION CORD 25FT,1,21.16,21.16
LSS0002058,02/08/2025,LS03,STERLING LEATHER WORK GLOVES BOX 100 (L),5,13.72,68.58
LSS0002059,18/12/2025,LS01,STERLING SOCKET CAP SCREW M4 X 20MM,2,211.26,422.52
LSS0002060,31/12/2025,LS01,LAKESIDE MOVING BLANKET,5,37.93,189.67
LSS0002061,07/01/2026,LS04,LAKESIDE PRO SHOP TOWELS 12PK,3,39.43,118.3
LSS0002062,02/09/2025,LS02,LAKESIDE LED SHOP LIGHT 4FT,4,40.06,160.25
LSS0002063,23/03/2026,LS04,STERLING HYDRAULIC HOSE R2 3/8IN X 10M,6,221.79,1330.74
LSS0002064,20/07/2025,LS04,ATLAS SHAFT SEAL 35X52X7,5,92.12,460.59
LSS0002065,25/07/2025,LS01,STERLING LEATHER WORK GLOVES BOX 100 (L),6,14.08,84.46
LSS0002066,04/07/2025,LS01,STERLING FLANGE BOLT M12 X 80MM,2,119.66,239.31
LSS0002067,22/10/2025,LS04,STERLING HEX CAP SCREW M6 X 30MM,6,50.98,305.85
LSS0002068,13/03/2026,LS03,VANGUARD VENTED SAFETY HELMET RATCHET,3,179.93,539.8
LSS0002069,25/02/2026,LS04,LAKESIDE EXTENSION CORD 25FT,3,20.75,62.26
LSS0002070,06/05/2026,LS03,LAKESIDE BUNGEE SET 24PC,6,43.93,263.56
LSS0002071,10/09/2025,LS01,STERLING WOOD SCREW M4 X 20MM,3,59.34,178.03
LSS0002072,11/10/2025,LS02,MERIDIAN FULL BRIM HARD HAT CLASS G BLUE,5,131.14,655.71
LSS0002073,19/06/2025,LS01,MERIDIAN FULL BRIM HARD HAT CLASS G BLUE,4,131.29,525.15
LSS0002074,23/09/2025,LS02,MERIDIAN STRINGER PALLET BLOCK 48X48IN,4,160.68,642.74
LSS0002075,19/12/2025,LS04,MERIDIAN CUT-RESISTANT GLOVES PAIR (L),4,72.62,290.46
LSS0002076,23/10/2025,LS01,TITAN CARRIAGE BOLT 1/4IN X 1IN,1,143.25,143.25
LSS0002077,08/11/2025,LS02,ATLAS STRETCH WRAP 24IN ROLL,3,154.07,462.22
LSS0002078,28/01/2026,LS02,TITAN TOGGLE SWITCH 25A 3-POLE,5,41.06,205.32
LSS0002079,10/12/2025,LS04,VANGUARD PLASTIC EURO PALLET 42X42IN,2,23.71,47.41
LSS0002080,11/05/2026,LS04,LAKESIDE WORK GLOVES L,1,37.25,37.25
LSS0002081,18/07/2025,LS03,LAKESIDE UTILITY KNIFE 3PK,5,37.0,185.0
LSS0002082,04/11/2025,LS03,VANGUARD BRASS BALL VALVE 1IN,5,169.63,848.17
LSS0002083,23/03/2026,LS03,MERIDIAN DIN CONTACTOR ROLLER LEVER,2,47.29,94.57
LSS0002084,21/09/2025,LS03,MERIDIAN CUT-RESISTANT GLOVES PAIR (XL),2,163.02,326.05
LSS0002085,21/01/2026,LS04,LAKESIDE UTILITY KNIFE 3PK,3,36.94,110.81
LSS0002086,11/09/2025,LS03,TITAN IEC POWER CONNECTOR 12-POS,1,132.52,132.52
LSS0002087,12/06/2025,LS01,TITAN SAFETY GOGGLES WRAPAROUND,5,10.25,51.24
LSS0002088,02/09/2025,LS02,STERLING STRETCH WRAP 20IN 5000FT,4,10.56,42.25
LSS0002089,22/11/2025,LS04,STERLING HYDRAULIC HOSE R2 3/8IN X 10M,4,220.95,883.79
LSS0002090,11/05/2026,LS01,VANGUARD VENTED SAFETY HELMET RATCHET,2,182.96,365.93
LSS0002091,28/10/2025,LS04,ATLAS STRETCH WRAP 24IN ROLL,2,153.04,306.08
LSS0002092,28/02/2026,LS04,LAKESIDE UTILITY KNIFE 3PK,1,36.88,36.88
LSS0002093,23/08/2025,LS04,TITAN CAT6 ETHERNET CABLE 16 AWG 500FT,2,71.59,143.19
LSS0002094,27/09/2025,LS03,ATLAS SHAFT SEAL 35X52X7,4,94.29,377.17
LSS0002095,04/04/2026,LS04,STERLING HYDRAULIC CHECK VALVE 3/4IN,3,227.94,683.82
LSS0002096,30/05/2026,LS01,LAKESIDE STORM TARP 10X12FT,5,9.86,49.32
LSS0002097,23/04/2026,LS01,LAKESIDE UTILITY KNIFE 3PK,5,36.23,181.16
LSS0002098,05/11/2025,LS03,VANGUARD WEDGE ANCHOR M12,4,83.58,334.32
LSS0002099,30/01/2026,LS03,STERLING ANTI-FOG GOGGLES INDIRECT VENT,5,73.9,369.49
LSS0002100,30/07/2025,LS02,VANGUARD COAXIAL CABLE 305M REEL,2,209.77,419.54
LSS0002101,30/10/2025,LS02,TITAN CAT6 ETHERNET CABLE 16 AWG 500FT,1,71.14,71.14
LSS0002102,26/04/2026,LS04,TITAN IEC POWER CONNECTOR 12-POS,4,133.25,532.99
LSS0002103,17/09/2025,LS02,LAKESIDE UTILITY KNIFE 3PK,6,36.98,221.87
LSS0002104,01/11/2025,LS02,LAKESIDE STORAGE TOTE 27GAL,2,27.85,55.71
LSS0002105,16/01/2026,LS03,LAKESIDE BUNGEE SET 24PC,3,44.32,132.95
LSS0002106,29/08/2025,LS04,TITAN RJ45 CONNECTOR 12-POS,1,166.83,166.83
LSS0002107,15/06/2025,LS02,TITAN CAT6 ETHERNET CABLE 16 AWG 500FT,5,70.0,349.99
LSS0002108,20/06/2025,LS01,ATLAS O-RING KIT 45X65X10,2,112.18,224.36
LSS0002109,28/08/2025,LS01,TITAN IEC POWER CONNECTOR 12-POS,4,133.23,532.91
LSS0002110,31/01/2026,LS01,VANGUARD COAXIAL CABLE 305M REEL,1,212.2,212.2
LSS0002111,24/02/2026,LS04,STERLING SELF-TAPPING SCREW M5 X 25MM,2,21.58,43.16
LSS0002112,22/02/2026,LS01,MERIDIAN DIN CONTACTOR ROLLER LEVER,2,45.78,91.56
LSS0002113,16/06/2025,LS02,STERLING HYDRAULIC CHECK VALVE 3/4IN,3,230.54,691.63
LSS0002114,03/01/2026,LS02,LAKESIDE PRO SHOP TOWELS 12PK,3,39.46,118.38
LSS0002115,03/03/2026,LS01,TITAN CAT6 ETHERNET CABLE 16 AWG 500FT,5,71.53,357.65
LSS0002116,17/10/2025,LS01,LAKESIDE UTILITY KNIFE 3PK,1,36.4,36.4
LSS0002117,03/09/2025,LS04,VANGUARD PLASTIC EURO PALLET 42X42IN,5,24.07,120.35
LSS0002118,11/10/2025,LS03,VANGUARD COAXIAL CABLE 305M REEL,3,208.82,626.46
LSS0002119,26/12/2025,LS03,LAKESIDE UTILITY KNIFE 3PK,1,36.95,36.95
LSS0002120,30/01/2026,LS03,LAKESIDE UTILITY KNIFE 3PK,5,36.64,183.19
LSS0002121,11/10/2025,LS04,MERIDIAN FULL BRIM HARD HAT CLASS G BLUE,3,131.21,393.64
LSS0002122,24/06/2025,LS03,LAKESIDE BUNGEE SET 24PC,1,43.82,43.82
LSS0002123,25/12/2025,LS02,VANGUARD HEX BOLT 1/4IN X 1IN,1,98.94,98.94
LSS0002124,13/03/2026,LS03,TITAN VENTED SAFETY HELMET CLASS G BLUE,1,25.88,25.88
LSS0002125,06/12/2025,LS01,VANGUARD NITRILE GLOVES PAIR (XL),4,15.69,62.74
LSS0002126,27/02/2026,LS02,LAKESIDE BUNGEE SET 24PC,1,44.74,44.74
LSS0002127,26/05/2026,LS04,MERIDIAN CUT-RESISTANT GLOVES PAIR (XL),3,160.44,481.32
LSS0002128,24/06/2025,LS04,ATLAS O-RING KIT 45X65X10,2,110.54,221.08
LSS0002129,03/10/2025,LS01,VANGUARD BRASS BALL VALVE 3000 PSI,3,242.07,726.21
LSS0002130,13/06/2025,LS04,VANGUARD HYDRAULIC ROD SEAL 45X65X10,1,167.87,167.87
LSS0002131,26/11/2025,LS03,MERIDIAN SPLASH GOGGLES SMOKE TINT,2,16.73,33.47
LSS0002132,22/09/2025,LS04,VANGUARD BRASS BALL VALVE 1IN,4,169.91,679.62
LSS0002133,03/03/2026,LS03,MERIDIAN DIN CONTACTOR ROLLER LEVER,3,46.6,139.79
LSS0002134,27/06/2025,LS01,STERLING LEATHER WORK GLOVES BOX 100 (L),6,13.79,82.75
LSS0002135,26/11/2025,LS04,VANGUARD HYDRAULIC ROD SEAL 45X65X10,3,170.98,512.94
LSS0002136,09/09/2025,LS03,STERLING NITRILE GLOVES PAIR (M),6,124.47,746.84
LSS0002137,28/09/2025,LS02,LAKESIDE EXTENSION CORD 25FT,4,21.08,84.33
LSS0002138,14/01/2026,LS04,VANGUARD MACHINE SCREW #10 X 1-1/2IN,6,71.6,429.58
LSS0002139,16/01/2026,LS02,VANGUARD BRASS BALL VALVE 1IN,5,170.24,851.2
LSS0002140,25/02/2026,LS04,MERIDIAN SPLASH GOGGLES SMOKE TINT,3,17.1,51.3
LSS0002141,28/06/2025,LS03,STERLING FLANGE BOLT M12 X 80MM,6,119.41,716.46
LSS0002142,10/04/2026,LS01,LAKESIDE STORAGE TOTE 27GAL,4,27.99,111.95
LSS0002143,25/06/2025,LS02,VANGUARD NITRILE GLOVES PAIR (XL),1,15.59,15.59
LSS0002144,28/04/2026,LS01,TITAN SAFETY GOGGLES WRAPAROUND,2,9.99,19.98
LSS0002145,09/06/2025,LS04,VANGUARD GASKET SET 35X52X7,2,185.5,371.0
LSS0002146,19/02/2026,LS02,VANGUARD BRASS BALL VALVE 3000 PSI,2,245.63,491.26
LSS0002147,26/07/2025,LS02,STERLING SELF-TAPPING SCREW M5 X 25MM,6,22.17,133.03
LSS0002148,15/12/2025,LS02,MERIDIAN WOOD PALLET 1200X800MM,2,98.24,196.48
LSS0002149,30/06/2025,LS04,LAKESIDE LED SHOP LIGHT 4FT,4,39.3,157.18
LSS0002150,10/08/2025,LS04,STERLING ANTI-FOG GOGGLES INDIRECT VENT,1,74.71,74.71
LSS0002151,30/08/2025,LS02,VANGUARD COAXIAL CABLE 305M REEL,3,211.38,634.13
LSS0002152,25/06/2025,LS04,TITAN IEC POWER CONNECTOR 12-POS,6,133.98,803.87
LSS0002153,19/10/2025,LS01,LAKESIDE WORK GLOVES L,1,36.98,36.98
LSS0002154,06/10/2025,LS04,MERIDIAN STRINGER PALLET BLOCK 48X48IN,2,160.95,321.89
LSS0002155,08/11/2025,LS03,ATLAS HYDRAULIC CHECK VALVE 24V DC,3,159.36,478.07
LSS0002156,20/05/2026,LS01,STERLING HYDRAULIC CHECK VALVE 3/4IN,1,227.58,227.58
LSS0002157,08/12/2025,LS03,LAKESIDE STORAGE TOTE 27GAL,2,28.1,56.19
LSS0002158,09/03/2026,LS03,LAKESIDE UTILITY KNIFE 3PK,3,36.47,109.42
LSS0002159,20/01/2026,LS02,TITAN IEC POWER CONNECTOR 12-POS,4,129.5,518.0
LSS0002160,17/11/2025,LS03,VANGUARD VENTED SAFETY HELMET RATCHET,3,181.52,544.57
LSS0002161,19/12/2025,LS02,LAKESIDE WINTER SALT PELLETS 50LB,3,38.25,114.75
LSS0002162,18/11/2025,LS04,VANGUARD WEDGE ANCHOR M12,5,83.01,415.06
LSS0002163,26/08/2025,LS01,STERLING STRETCH WRAP 20IN 5000FT,5,10.56,52.81
LSS0002164,29/07/2025,LS04,TITAN STRETCH WRAP 18IN 1500FT,2,103.59,207.17
LSS0002165,10/10/2025,LS04,STERLING NITRILE GLOVES PAIR (M),3,124.17,372.51
LSS0002166,27/06/2025,LS02,LAKESIDE BUNGEE SET 24PC,1,44.35,44.35
LSS0002167,29/05/2026,LS04,ATLAS HYDRAULIC ROD SEAL PTFE 25PC,5,165.98,829.88
LSS0002168,09/08/2025,LS03,STERLING WOOD SCREW M4 X 20MM,1,61.13,61.13
LSS0002169,11/01/2026,LS04,MERIDIAN SPLASH GOGGLES SMOKE TINT,4,16.89,67.56
LSS0002170,22/12/2025,LS02,ATLAS HYDRAULIC ROD SEAL PTFE 25PC,2,166.86,333.72
LSS0002171,28/05/2026,LS02,STERLING SOCKET CAP SCREW M4 X 20MM,4,207.16,828.63
LSS0002172,18/08/2025,LS01,MERIDIAN DIN CONTACTOR ROLLER LEVER,5,46.23,231.16
LSS0002173,11/10/2025,LS02,STERLING HYDRAULIC CHECK VALVE 3/4IN,6,228.64,1371.85
LSS0002174,04/01/2026,LS03,STERLING ROCKER SWITCH 15A,5,43.96,219.79
LSS0002175,16/02/2026,LS02,LAKESIDE PRO SHOP TOWELS 12PK,1,40.04,40.04
LSS0002176,24/11/2025,LS02,TITAN TOGGLE SWITCH 25A 3-POLE,6,41.01,246.07
LSS0002177,08/11/2025,LS02,ATLAS SHAFT SEAL 35X52X7,2,92.96,185.91
LSS0002178,07/03/2026,LS03,MERIDIAN CUT-RESISTANT GLOVES PAIR (XL),4,160.76,643.06
LSS0002179,26/02/2026,LS02,STERLING HYDRAULIC CHECK VALVE 3/4IN,2,223.27,446.54
LSS0002180,08/02/2026,LS04,TITAN RJ45 CONNECTOR 12-POS,2,172.37,344.73
LSS0002181,01/06/2025,LS02,LAKESIDE EXTENSION CORD 25FT,4,21.09,84.38
LSS0002182,22/05/2026,LS03,MERIDIAN CUT-RESISTANT GLOVES PAIR (L),2,73.11,146.21
LSS0002183,25/08/2025,LS04,VANGUARD MACHINE SCREW #10 X 1-1/2IN,1,72.42,72.42
LSS0002184,20/10/2025,LS01,LAKESIDE BUNGEE SET 24PC,4,44.79,179.16
LSS0002185,29/12/2025,LS02,TITAN STRETCH WRAP 18IN 1500FT,5,101.61,508.06
LSS0002186,06/06/2025,LS01,LAKESIDE BUNGEE SET 24PC,1,43.61,43.61
LSS0002187,10/09/2025,LS04,VANGUARD MACHINE SCREW #10 X 1-1/2IN,5,72.31,361.56
LSS0002188,30/08/2025,LS02,MERIDIAN SPLASH GOGGLES SMOKE TINT,4,16.84,67.37
LSS0002189,29/09/2025,LS01,VANGUARD HEX BOLT 1/4IN X 1IN,2,99.17,198.34
LSS0002190,24/10/2025,LS02,LAKESIDE WINTER SALT PELLETS 50LB,6,38.04,228.25
LSS0002191,14/09/2025,LS04,TITAN TOGGLE SWITCH 25A 3-POLE,3,41.27,123.81
LSS0002192,21/04/2026,LS01,VANGUARD HYDRAULIC ROD SEAL 45X65X10,2,166.1,332.19
LSS0002193,10/02/2026,LS01,VANGUARD BRASS BALL VALVE 3000 PSI,2,241.78,483.57
LSS0002194,20/05/2026,LS03,VANGUARD MACHINE SCREW #10 X 1-1/2IN,2,71.38,142.76
LSS0002195,07/11/2025,LS01,MERIDIAN HEAVY-DUTY CARTON 18X18X16IN,2,183.72,367.45
LSS0002196,22/02/2026,LS03,ATLAS O-RING KIT 45X65X10,3,109.19,327.56
LSS0002197,08/12/2025,LS04,LAKESIDE BUNGEE SET 24PC,4,44.32,177.28
LSS0002198,10/05/2026,LS01,VANGUARD WEDGE ANCHOR M12,4,82.87,331.47
LSS0002199,11/12/2025,LS03,ATLAS HYDRAULIC ROD SEAL PTFE 25PC,5,169.9,849.52
LSS0002200,02/04/2026,LS03,ATLAS DROP-IN ANCHOR M8,6,166.62,999.72
LSS0002201,20/03/2026,LS01,LAKESIDE STORM TARP 10X12FT,3,9.98,29.95
LSS0002202,03/04/2026,LS02,STERLING HYDRAULIC HOSE R2 3/8IN X 10M,2,220.57,441.15
LSS0002203,01/11/2025,LS03,LAKESIDE EXTENSION CORD 25FT,4,20.9,83.61
LSS0002204,19/03/2026,LS02,MERIDIAN SPLASH GOGGLES SMOKE TINT,2,17.23,34.46
LSS0002205,10/01/2026,LS02,LAKESIDE BUNGEE SET 24PC,2,44.05,88.1
LSS0002206,10/08/2025,LS03,TITAN RJ45 CONNECTOR 12-POS,4,165.18,660.72
LSS0002207,15/11/2025,LS04,ATLAS SHAFT SEAL 35X52X7,2,94.02,188.03
LSS0002208,21/09/2025,LS01,TITAN SAFETY GOGGLES WRAPAROUND,3,10.09,30.26
LSS0002209,14/08/2025,LS03,STERLING FLANGE BOLT M12 X 80MM,1,118.95,118.95
LSS0002210,09/09/2025,LS03,LAKESIDE LED SHOP LIGHT 4FT,4,40.63,162.54
LSS0002211,09/06/2025,LS02,TITAN VENTED SAFETY HELMET CLASS G BLUE,2,26.45,52.9
LSS0002212,20/01/2026,LS04,LAKESIDE WORK GLOVES L,5,37.87,189.37
LSS0002213,05/12/2025,LS04,STERLING LEATHER WORK GLOVES BOX 100 (L),5,14.06,70.31
LSS0002214,08/12/2025,LS03,STERLING SELF-TAPPING SCREW M5 X 25MM,4,21.45,85.82
LSS0002215,16/12/2025,LS02,STERLING ROCKER SWITCH 15A,6,44.5,266.98
LSS0002216,04/10/2025,LS04,ATLAS SHAFT SEAL 35X52X7,6,96.45,578.71
LSS0002217,25/05/2026,LS01,LAKESIDE LED SHOP LIGHT 4FT,2,40.01,80.01
LSS0002218,09/04/2026,LS02,TITAN VENTED SAFETY HELMET CLASS G BLUE,5,25.93,129.66
LSS0002219,23/08/2025,LS02,TITAN SAFETY GOGGLES WRAPAROUND,2,10.23,20.46
LSS0002220,26/03/2026,LS04,LAKESIDE STORAGE TOTE 27GAL,5,28.25,141.23
LSS0002221,17/02/2026,LS04,TITAN ROCKER SWITCH 20A,2,370.69,741.38
LSS0002222,01/02/2026,LS02,STERLING NITRILE GLOVES PAIR (M),1,125.51,125.51
LSS0002223,02/08/2025,LS03,LAKESIDE WORK GLOVES L,6,37.07,222.43
