ticketId,createdAt,closedAt,productRef,categoryId,priority,status,channel
HD-01203,2026-04-01T09:43:31,2026-04-04T03:43:31,Titan Solenoid Vavle 1in,3,high,closed,phone
HD-01204,2026-05-22T11:21:49,2026-05-26T17:21:49,,3,normal,closed,phone
HD-01205,2026-03-26T16:48:54,2026-04-01T17:48:54,Titan Rocker Switch 20A,1,urgent,closed,email
HD-01206,2026-02-17T13:50:15,2026-02-18T16:50:15,Vanguard Nestable Pallet 42x42in,6,urgent,closed,web
HD-01207,2026-04-09T17:09:00,2026-04-19T10:09:00,Titan Solenoid Valve 1in,1,low,closed,email
HD-01208,2026-02-09T13:16:30,2026-02-18T18:16:30,Vanguard Brass Ball Valve 3000 psi,2,normal,closed,web
HD-01209,2025-07-07T15:53:06,2025-07-17T06:53:06,Meridian O-Ring Kit FKM Viton,4,normal,closed,email
HD-01210,2026-04-24T16:02:09,2026-05-04T05:02:09,Titan Solenoid Valve 1in,3,normal,closed,email
HD-01211,2025-06-23T11:55:08,2025-06-26T13:55:08,,6,normal,closed,phone
HD-01212,2026-03-19T16:16:11,2026-03-25T19:16:11,Titan SAE Hydraulic Hose 1/2in x 15m,2,high,closed,phone
HD-01213,2026-05-23T08:54:01,2026-06-02T00:54:01,Titan Rocker Switch 20A,1,low,closed,email
HD-01214,2026-02-28T12:17:44,2026-03-06T18:17:44,Meridian Cut-Resistant Gloves Pair (L),1,normal,closed,web
HD-01215,2026-03-25T18:41:37,2026-03-31T22:41:37,Atlas Stringer Pallet 1100x1100mm,3,low,closed,web
HD-01216,2026-04-25T13:16:20,,Titan Solenoid Valve 1in,3,normal,open,phone
HD-01217,2025-06-23T12:27:16,2025-06-29T00:27:16,Atlas Machine crew M4 x 20mm,1,normal,closed,email
HD-01218,2025-12-16T17:27:42,2025-12-22T16:27:42,Titan Toggle Switch 25A 3-pole,1,low,closed,web
HD-01219,2026-02-14T09:54:25,2026-02-20T21:54:25,Titan Rocker Switch 20A,1,low,closed,phone
HD-01220,2026-02-17T09:32:56,2026-02-20T19:32:56,Titan Rocker Switch 20A,1,normal,closed,web
HD-01221,2026-05-18T08:39:32,2026-05-19T10:39:32,Titan Hydraulic Hose R2 1/2in x 15m,1,low,closed,email
HD-01222,2026-05-30T15:17:47,,Titan Soenoid Valve 1in,3,high,open,web
HD-01223,2026-03-13T13:23:05,2026-03-16T18:23:05,Titan Rocker Switch 20A,2,low,closed,email
HD-01224,2026-05-21T17:09:08,,Titan Solenoid Valve 1in,1,low,open,email
HD-01225,2025-12-27T12:06:46,2025-12-28T13:06:46,Vanguard Gasket Set FKM Viton,4,low,closed,email
HD-01226,2026-03-27T18:52:37,2026-03-29T01:52:37,Atlas Stringer Pallet 1100x1100mm,5,normal,closed,email
HD-01227,2026-02-19T16:50:17,2026-02-26T06:50:17,Titan Solenoid Valve 1in,1,normal,closed,email
HD-01228,2026-04-27T15:15:34,2026-05-01T06:15:34,Titan Solenoid Valve 1in,1,normal,closed,email
HD-01229,2025-08-28T08:03:36,2025-08-31T21:03:36,,5,high,closed,web
HD-01230,2025-07-30T09:11:02,2025-08-08T22:11:02,Titan Leather Work Gloves Pair (L),2,normal,closed,phone
HD-01231,2025-06-01T10:13:49,,Titn RJ45 Connector 12-pos,3,normal,open,web
HD-01232,2026-02-19T08:52:42,,Titan Solenoid Valve 1in,1,normal,open,web
HD-01233,2025-07-23T15:54:56,,Atlas Gasket Set PTFE 25pc,1,high,open,phone
HD-01234,2026-04-09T10:23:59,,Titan Solenoid Valve 1in,3,low,open,email
HD-01235,2025-10-25T14:04:04,2025-11-03T14:04:04,Vanguard Gasket Set 35x52x7,2,normal,closed,email
HD-01236,2026-03-14T17:54:34,,Titan Rocker Switch 20A,1,normal,open,web
HD-01237,2025-10-06T16:27:14,,Titan Leather Work Gloves Pair (L),3,high,open,email
HD-01238,2026-03-09T14:32:13,2026-03-15T17:32:13,Titan THHN Wire 12 AWG 100ft,1,low,closed,phone
HD-01239,2026-05-28T13:52:22,2026-06-03T07:52:22,Titan Solenoid Valve 1in,1,urgent,closed,email
HD-01240,2026-04-30T10:53:52,,Titan Rocker Switch 20A,1,low,open,web
HD-01241,2026-02-10T18:26:15,2026-02-15T00:26:15,Atlas Drop-In Anchor M8,1,normal,closed,email
HD-01242,2026-05-09T13:00:19,2026-05-14T13:00:19,Titan Solenoid Valve 1in,1,normal,closed,phone
HD-01243,2025-08-12T09:50:35,2025-08-18T22:50:35,Atlas Cat6 Ethernet Cable 305m Reel,4,low,closed,email
HD-01244,2026-04-17T17:40:17,,Titan Solenoid Valve 1in,1,urgent,open,email
HD-01245,2025-10-22T17:28:26,2025-10-27T00:28:26,Atlas O-Ring Kit 45x65x10,2,high,closed,phone
HD-01246,2026-02-16T13:29:30,2026-02-20T12:29:30,Titan Leather Work Gloves Pair (L),4,high,closed,email
HD-01247,2025-07-06T08:04:35,,Vanguard Nestable Pallet 42x42in,1,high,open,phone
HD-01248,2026-03-02T09:52:33,2026-03-09T16:52:33,Titan Solenoid Valve 1in,1,normal,closed,phone
HD-01249,2026-04-17T09:26:32,2026-04-24T09:26:32,Vanguard Hex Bolt 1/4in x 1in,3,urgent,closed,web
HD-01250,2025-12-22T14:01:15,2025-12-27T18:01:15,Meridian O-Ring Kit FKM Viton,2,normal,closed,email
HD-01251,2026-05-25T16:10:17,,Titan Solenoid Valve 1in,1,normal,open,email
HD-01252,2025-10-20T15:23:39,2025-10-24T02:23:39,Titan Hydraulic Rod Seal Assorted 200pc,6,normal,closed,email
HD-01253,2025-09-21T15:23:53,2025-09-26T19:23:53,Meridian Drop-In Anchor 3/8in x 3in,2,normal,closed,web
HD-01254,2026-03-06T11:27:10,,Sterling Socket Cap Screw M4 x 20mm,2,normal,open,phone
HD-01255,2026-01-17T11:05:41,2026-01-24T23:05:41,Atlas Gasket Set PTFE 25pc,2,normal,closed,email
HD-01256,2025-12-31T12:36:45,,Meridian DIN Contactor Roller Lever,3,normal,open,phone
HD-01257,2026-04-02T11:14:46,2026-04-10T15:14:46,Titan Solenoid Valve 1in,2,normal,closed,email
HD-01258,2026-04-18T14:34:09,2026-04-24T02:34:09,Titan Solenoid Valve 1in,6,urgent,closed,email
HD-01259,2025-10-23T13:28:32,2025-10-30T16:28:32,Vanguard Brass Ball Valve 3000 psi,4,high,closed,email
HD-01260,2026-03-12T12:43:05,2026-03-18T22:43:05,Titan Rocker Switch 20A,1,normal,closed,phone
HD-01261,2025-08-06T17:25:32,2025-08-14T01:25:32,Sterling Wood Screw M4 x 20mm,3,normal,closed,email
HD-01262,2025-07-17T08:42:24,2025-07-21T18:42:24,,3,normal,closed,web
HD-01263,2025-10-12T08:32:10,2025-10-19T23:32:10,Titan Hydraulic Rod Seal Assorted 200pc,2,normal,closed,web
HD-01264,2025-11-15T10:49:08,2025-11-23T10:49:08,,6,normal,closed,web
HD-01265,2026-05-21T09:32:40,2026-05-29T01:32:40,Titan Rocker Switch 20A,5,urgent,closed,web
HD-01266,2026-03-28T09:25:17,2026-04-06T05:25:17,Titan Solenoid Valve 1in,1,normal,closed,phone
HD-01267,2026-03-20T16:55:08,,,1,high,open,phone
HD-01268,2025-06-27T16:58:29,2025-07-04T03:58:29,Vanguard Hydraulic Rod Seal 45x65x10,1,high,closed,web
HD-01269,2025-06-16T16:57:11,2025-06-21T20:57:11,Sterling Anti-Fog Goggles Indirect Vent,2,normal,closed,email
HD-01270,2026-02-26T17:52:20,2026-02-27T21:52:20,Sterling Self-Tapping Screw M5 x 25mm,2,normal,closed,email
HD-01271,2025-12-12T13:37:18,2025-12-22T06:37:18,Atlas Flange Bolt M6 x 30mm,5,urgent,closed,email
HD-01272,2026-01-02T17:21:20,2026-01-03T02:21:20,Meridian Stringer Pallet Block 48x48in,2,normal,closed,email
HD-01273,2025-08-12T12:50:39,2025-08-18T10:50:39,Meridian Cut-Resistant Gloves Pair (XL),1,normal,closed,web
HD-01274,2026-05-21T08:18:07,2026-05-28T04:18:07,Titan Solenoid Valve 1in,2,normal,closed,email
HD-01275,2025-11-28T13:11:48,2025-12-05T07:11:48,Meridian Drop-In Anchor 3/8in x 3in,1,urgent,closed,phone
HD-01276,2026-04-08T15:04:45,2026-04-15T22:04:45,Sterling Stretch Wrap 20in 5000ft,2,urgent,closed,email
HD-01277,2025-09-10T13:58:59,,Atlas Machine Screw M6 x 40mm,6,normal,open,email
HD-01278,2025-07-31T09:15:45,2025-07-31T23:15:45,Sterling Rocker Switch 15A,2,normal,closed,email
HD-01279,2026-04-18T10:11:49,2026-04-22T06:11:49,Titan Solenoid Valve 1in,1,normal,closed,email
HD-01280,2026-02-13T15:45:13,2026-02-18T14:45:13,Titan Rocker Switch 20A,3,low,closed,email
HD-01281,2025-07-19T15:02:08,2025-07-29T03:02:08,Vanguard Hex Bolt 1/4in x 1in,2,normal,closed,email
HD-01282,2025-06-05T13:24:32,2025-06-11T17:24:32,Titan RJ45 Connector 12-pos,2,low,closed,web
HD-01283,2026-05-22T16:45:17,,Titan Solenoid Valve 1in,1,low,open,web
HD-01284,2026-02-07T10:59:50,2026-02-14T06:59:50,Sterling Shrink Film 2mil 10ft,2,normal,closed,web
HD-01285,2026-03-28T14:10:53,,Titan Solenoid Valve 1in,3,high,open,email
HD-01286,2026-04-28T16:21:54,2026-05-08T07:21:54,Titan Solenoid Valve 1in,1,normal,closed,phone
HD-01287,2026-03-02T10:21:07,2026-03-08T03:21:07,Titan Terminal Block 20A,4,high,closed,email
HD-01288,2026-05-01T10:53:06,,Titan Roker Switch 20A,1,high,open,email
HD-01289,2026-05-09T12:39:33,2026-05-16T20:39:33,Titan Anti-Fog Goggles Wraparound,2,low,closed,email
HD-01290,2026-05-16T16:00:02,2026-05-23T02:00:02,Titan Solenoid Valve 1in,1,low,closed,web
HD-01291,2026-02-18T11:30:30,2026-02-24T01:30:30,Titan Rocker Switch 20A,1,normal,closed,web
HD-01292,2026-02-23T14:41:57,2026-02-26T08:41:57,,1,normal,closed,phone
HD-01293,2026-05-27T09:18:47,2026-05-31T02:18:47,Meridian Splash Goggles Smoke Tint,2,normal,closed,email
HD-01294,2026-03-28T09:22:34,2026-04-07T04:22:34,Vanguard Suction Hose 3/4in x 12m,3,normal,closed,web
HD-01295,2026-03-05T13:45:21,,Titan Rocke rSwitch 20A,1,urgent,open,email
HD-01296,2026-05-26T10:12:00,2026-06-01T16:12:00,Atlas Shaft Seal 35x52x7,5,normal,closed,email
HD-01297,2025-06-25T14:24:36,2025-06-30T17:24:36,Vanguard Poly Sheeting 30in 2000ft,1,normal,closed,phone
HD-01298,2026-03-18T10:51:24,,Titan Solenodi Valve 1in,1,normal,open,email
HD-01299,2026-04-08T09:02:46,,Atlas Machine Screw M4 x 20mm,1,high,open,email
HD-01300,2025-11-27T16:57:33,2025-12-05T04:57:33,Atas Cat6 Ethernet Cable 12 AWG 100ft,1,urgent,closed,email
HD-01301,2025-10-07T12:31:51,2025-10-14T09:31:51,Vanguard Self-Tapping Screw #8 x 1in,2,low,closed,phone
HD-01302,2026-04-05T10:46:14,,Titan Rocker Switch 20A,1,normal,open,email
HD-01303,2025-10-05T12:37:47,,Sterling THHN Wire 305m Reel,1,low,open,web
HD-01304,2025-07-27T14:58:05,2025-08-01T01:58:05,Vanguard Plastic Euro Pallet 42x42in,6,normal,closed,email
HD-01305,2026-03-05T12:54:52,2026-03-10T03:54:52,Titan Rocker Switch 20A,3,low,closed,phone
HD-01306,2026-03-28T10:51:17,2026-04-05T20:51:17,Titan Solenoid Valve 1in,3,high,closed,email
HD-01307,2026-03-02T15:09:31,2026-03-06T13:09:31,,1,high,closed,web
HD-01308,2026-05-22T09:24:21,2026-05-31T01:24:21,Meridian Cut-Resistant Gloves Pair (L),2,normal,closed,web
HD-01309,2026-01-28T16:41:42,2026-01-29T19:41:42,Vanguard Hex Bolt M12 x 80mm,2,high,closed,phone
HD-01310,2025-10-05T17:18:52,2025-10-15T04:18:52,Titan Hydraulic Rod Seal Assorted 200pc,1,high,closed,phone
HD-01311,2026-02-28T09:48:30,2026-03-10T03:48:30,Titan Rocker Switch 20A,4,normal,closed,web
HD-01312,2025-07-09T10:02:11,2025-07-17T07:02:11,Atlas O-Ring Kit 35x52x7,2,normal,closed,phone
HD-01313,2026-04-10T18:54:35,2026-04-16T04:54:35,Atlas Drop-In Anchor M8,5,low,closed,phone
HD-01314,2025-10-21T18:14:05,2025-10-25T05:14:05,Sterling Cut-Resistant Gloves Box 100 (M),2,normal,closed,phone
HD-01315,2026-05-28T15:13:16,2026-05-30T17:13:16,Titan Rocker Switch 20A,1,high,closed,email
HD-01316,2026-04-12T11:13:13,2026-04-17T23:13:13,Atlas Cat6 Ethernet Cable 305m Reel,4,low,closed,web
HD-01317,2026-04-18T15:53:30,2026-04-27T10:53:30,Titan Rocker Switch 20A,1,normal,closed,email
HD-01318,2026-04-08T10:51:57,2026-04-09T11:51:57,Titan Solenoid Valve 1in,3,normal,closed,email
HD-01319,2026-02-20T18:04:35,,Sterling Hydraulic Check Valve 3/4in,2,low,open,email
HD-01320,2026-04-14T17:17:58,2026-04-15T22:17:58,Titan Solenoid Valve 1in,1,high,closed,email
HD-01321,2026-03-08T14:30:40,2026-03-18T04:30:40,Titan Rocker Switch 20A,6,low,closed,phone
HD-01322,2026-03-17T08:34:23,2026-03-26T17:34:23,Titan Rocker Switch 20A,1,normal,closed,email
HD-01323,2025-08-07T15:34:37,2025-08-09T04:34:37,Titan RJ45 Connector 12-pos,3,high,closed,email
HD-01324,2026-03-15T11:32:44,2026-03-16T17:32:44,Atlas Cat6 Ethernet Cable 305m Reel,1,high,closed,email
HD-01325,2025-07-26T10:05:32,2025-07-29T20:05:32,Atlas Stretch Wrap 24in Roll,6,normal,closed,phone
HD-01326,2026-05-28T10:32:29,2026-05-29T02:32:29,Vanguard Poly Sheeting 18in 1500ft,4,low,closed,web
HD-01327,2025-10-10T11:11:33,2025-10-12T12:11:33,Sterling Sleeve Anchor M12,3,high,closed,email
HD-01328,2026-03-16T15:56:06,,Titan Rocker Switch 20A,3,low,open,phone
HD-01329,2025-09-30T13:47:33,2025-10-04T09:47:33,,1,low,closed,web
HD-01330,2026-04-27T13:32:35,2026-05-05T02:32:35,Titan Terminal Block 20A,1,low,closed,email
HD-01331,2025-07-17T14:06:56,2025-07-21T22:06:56,Sterling Leather Work Gloves Box 100 (L),6,urgent,closed,web
HD-01332,2025-12-24T10:16:03,2026-01-02T03:16:03,Sterling Gate Valve 3/4in,4,low,closed,web
HD-01333,2025-12-21T16:15:14,2025-12-25T17:15:14,Meridian Stringer Pallet Blokc 48x48in,1,low,closed,email
HD-01334,2026-03-12T08:34:41,2026-03-14T02:34:41,Titan Rocker Switch 20A,1,high,closed,web
HD-01335,2026-03-09T10:10:56,,Titan Rocker Switch 20A,3,high,open,phone
HD-01336,2026-05-08T08:49:25,2026-05-13T14:49:25,Titan Solenoid Valve 1in,3,normal,closed,web
HD-01337,2026-03-08T12:16:24,2026-03-13T05:16:24,Atlas Rockr Switch 10A,1,normal,closed,email
HD-01338,2026-04-21T12:27:14,2026-04-23T13:27:14,Titan Solenoid Valve 1in,3,high,closed,web
HD-01339,2026-05-20T13:27:59,2026-05-24T06:27:59,Titan Solenoid Valve 1in,3,normal,closed,email
HD-01340,2026-03-25T13:54:40,2026-04-01T22:54:40,Titan Solenoid Valve 1in,4,normal,closed,email
HD-01341,2025-07-18T08:57:22,,Vanguard IEC Power Connector 8-pin,1,normal,open,email
HD-01342,2026-02-12T17:52:57,2026-02-17T13:52:57,Titan Solenoid Valve 1in,4,high,closed,email
HD-01343,2025-10-17T11:17:20,2025-10-24T13:17:20,Sterling THHN Wire 305m Reel,4,normal,closed,email
HD-01344,2025-07-20T15:49:33,2025-07-26T12:49:33,Meridian DIN Contactor Roller Lever,6,high,closed,web
HD-01345,2025-12-10T15:04:01,2025-12-11T12:04:01,Meridian O-Ring Kit FKM Viton,2,low,closed,web
HD-01346,2026-05-04T11:22:47,2026-05-08T05:22:47,Titan Rocker Switch 20A,1,normal,closed,email
HD-01347,2025-08-08T17:42:55,2025-08-12T10:42:55,Atlas IEC Power Connector 4-pos,4,normal,closed,web
HD-01348,2025-10-05T16:33:01,2025-10-06T11:33:01,Titan Cat6 Ethernet Cable 16 AWG 500ft,2,low,closed,phone
HD-01349,2025-09-10T12:36:16,2025-09-13T10:36:16,Atlas Rocker Switch 10A,6,low,closed,phone
HD-01350,2025-10-30T14:16:31,2025-11-03T19:16:31,Vanguard Sleeve Anchor 1/2in x 4in,2,normal,closed,email
HD-01351,2025-09-06T17:36:48,2025-09-15T16:36:48,Titan Anti-Fog Goggles Wraparound,3,normal,closed,email
HD-01352,2026-03-11T12:42:21,,Titan Rocker Switch 20A,1,normal,open,web
HD-01353,2025-07-15T14:25:29,2025-07-22T14:25:29,Sterling Flange Bolt M12 x 80mm,2,normal,closed,web
HD-01354,2026-05-08T14:50:19,2026-05-14T07:50:19,Titan Rocker Switch 30A 2-pole,1,normal,closed,web
HD-01355,2026-02-26T12:06:37,2026-03-07T22:06:37,VanguardHex Bolt 1/4in x 1in,2,high,closed,phone
HD-01356,2026-03-29T11:25:37,2026-04-01T06:25:37,Titan Solenoid Valve 1in,3,normal,closed,email
HD-01357,2025-12-31T14:36:10,2026-01-05T12:36:10,Sterling Pallet Wrap 18in 1500ft,2,normal,closed,web
HD-01358,2026-04-15T09:12:02,2026-04-20T08:12:02,Titan Solenoid Valve 1in,1,low,closed,phone
HD-01359,2026-04-06T12:14:41,,Titan Rocke rSwitch 20A,1,high,open,web
HD-01360,2025-09-13T08:51:30,2025-09-17T15:51:30,Vanguard Gasket Set Assorted 200pc,2,low,closed,web
HD-01361,2025-08-16T10:01:51,2025-08-22T01:01:51,Titan Coaxial Cable 16 AWG 500ft,1,normal,closed,email
HD-01362,2025-06-05T12:00:18,2025-06-14T02:00:18,Vanguard Suction Hose 3/4in x 12m,5,normal,closed,web
HD-01363,2025-06-07T10:25:53,2025-06-15T11:25:53,Vanguard Suction Hose 3/4in x 12m,1,high,closed,web
HD-01364,2026-04-19T12:14:04,2026-04-23T19:14:04,Atlas Flange Bolt M6 x 30mm,1,low,closed,email
HD-01365,2026-04-08T16:29:01,2026-04-10T03:29:01,Titan Solenoid Valve 1in,4,high,closed,phone
HD-01366,2026-04-02T10:31:42,2026-04-03T13:31:42,Titan Rocker Switch 20A,6,low,closed,web
HD-01367,2025-12-15T08:36:39,2025-12-22T02:36:39,Sterling Safety Glasses Wraparound,3,normal,closed,web
HD-01368,2026-02-15T11:27:18,2026-02-20T08:27:18,Titan Rocker Switch 20A,1,low,closed,web
HD-01369,2025-12-09T14:38:13,2025-12-18T17:38:13,Sterling Terminal Block 8-pin,4,normal,closed,email
HD-01370,2026-02-16T17:04:14,2026-02-18T05:04:14,Sterling Wood Screw M4 x 20mm,1,normal,closed,phone
HD-01371,2026-05-11T11:36:16,,Titan Solenoid Valve 1in,5,normal,open,phone
HD-01372,2026-04-27T10:00:49,,Titan Solenoid Valve 1in,3,high,open,web
HD-01373,2025-08-16T13:21:01,2025-08-17T05:21:01,Atlas Drop-In Anchor M8,6,urgent,closed,web
HD-01374,2026-03-12T14:01:06,2026-03-20T04:01:06,Titan Rocker Switch 20A,1,normal,closed,email
HD-01375,2026-05-26T14:05:36,,Titan Rocker Switch 20A,1,high,open,email
HD-01376,2025-09-27T12:31:05,2025-10-02T21:31:05,Vanguard Hex Bolt 1/4in x 1in,1,high,closed,email
HD-01377,2025-12-01T11:47:15,2025-12-10T03:47:15,Meridian Drop-In Anchor 3/8in x 3in,5,normal,closed,email
HD-01378,2025-09-05T15:26:19,2025-09-06T19:26:19,Titan THHN Wire 12 AWG 100ft,1,normal,closed,web
HD-01379,2026-05-04T17:08:45,2026-05-05T03:08:45,Titan Rocker Switch 20A,1,normal,closed,email
HD-01380,2025-08-30T14:29:02,2025-09-01T16:29:02,Titan Carriage Bolt 1/4in x 1in,4,normal,closed,email
HD-01381,2026-03-06T09:10:53,2026-03-08T11:10:53,Titan Cat6 Ethernet Cable 16 AWG 500ft,1,normal,closed,email
HD-01382,2026-02-05T18:12:15,2026-02-06T16:12:15,Vanguard Hex Bolt M12  x80mm,1,high,closed,phone
HD-01383,2026-03-15T12:07:16,2026-03-18T23:07:16,Vanguard Vented Safety Helmet Ratchet,1,normal,closed,phone
HD-01384,2026-04-15T18:42:55,,Titan RockerS witch 20A,4,normal,open,web
HD-01385,2026-05-17T17:53:51,2026-05-20T04:53:51,Vanguard Plastic Euro Palelt 42x42in,2,high,closed,email
HD-01386,2026-02-15T13:43:58,2026-02-16T20:43:58,Titan Rocker Switch 20A,6,normal,closed,web
HD-01387,2025-12-05T14:12:15,2025-12-12T05:12:15,Sterling Shrink Film 2mil 10ft,2,low,closed,email
HD-01388,2026-03-07T18:25:03,2026-03-16T07:25:03,Titan Rocker Swtich 20A,2,low,closed,phone
HD-01389,2026-04-02T09:27:23,2026-04-12T08:27:23,Atlas Drop-In Anchor M8,2,low,closed,web
HD-01390,2026-04-15T15:02:30,2026-04-25T05:02:30,Titan Solenoid Valve 1in,2,normal,closed,phone
HD-01391,2025-09-26T11:35:47,2025-09-30T12:35:47,Titan Stretch Wrap 18in 1500ft,6,normal,closed,email
HD-01392,2026-04-20T13:52:26,2026-04-28T21:52:26,Sterling Self-Tapping Screw M5 x 25mm,2,normal,closed,phone
HD-01393,2025-09-12T15:39:43,2025-09-14T08:39:43,Vanguard Wedge Anchor M12,5,normal,closed,phone
HD-01394,2026-03-10T17:48:02,2026-03-15T20:48:02,Vanguard Concrete Screw 5/8in x 5in,4,normal,closed,web
HD-01395,2025-07-21T13:30:49,2025-07-25T03:30:49,Atlas Flange Bolt M6 x 30mm,4,normal,closed,web
HD-01396,2025-06-08T13:48:32,2025-06-15T08:48:32,Vanguard Brass Ball Valve 3000 psi,3,low,closed,email
HD-01397,2026-02-24T10:34:06,2026-03-05T05:34:06,Meridian DIN Contactor Roller Lever,2,normal,closed,phone
HD-01398,2026-03-06T17:14:02,2026-03-15T23:14:02,Titan Rocker Switch 20A,3,normal,closed,email
HD-01399,2025-11-07T10:11:24,2025-11-07T14:11:24,Sterling Leather Work Gloves Box 100 (L),4,normal,closed,phone
HD-01400,2026-04-22T13:40:17,,Titan Solenoid Valve 1in,3,urgent,open,phone
HD-01401,2025-08-04T13:53:30,2025-08-06T00:53:30,Vanguard Self-Tapping Screw #8 x 1in,1,low,closed,email
HD-01402,2025-08-10T13:30:25,2025-08-11T21:30:25,Atlas Stringer Pallet 11001x100mm,1,normal,closed,email
HD-01403,2025-10-23T15:20:49,2025-10-29T04:20:49,Sterling Socket Cap Screw M4 x 20mm,5,normal,closed,web
HD-01404,2025-08-23T17:08:18,2025-09-02T09:08:18,Sterling Socket Cap Screw M4 x 20mm,2,urgent,closed,email
HD-01405,2026-05-12T09:16:21,2026-05-13T13:16:21,Titan Safety Goggles Wraparound,2,normal,closed,web
HD-01406,2025-06-30T10:38:01,2025-07-05T15:38:01,Atlas O-Ring Kit 45x65x10,5,low,closed,email
HD-01407,2025-11-30T13:56:37,2025-12-05T06:56:37,Atlas Hydraulic Rod Seal PTFE 25pc,3,normal,closed,web
HD-01408,2026-05-08T16:04:55,2026-05-14T08:04:55,Sterling Hydraulic Check Valve 3/4in,2,low,closed,email
HD-01409,2026-03-17T09:14:49,2026-03-22T07:14:49,Titan Rocker Switch 20A,1,normal,closed,email
HD-01410,2026-04-13T10:00:20,,Titan Rocker Switch 20A,4,high,open,email
HD-01411,2025-09-22T11:56:05,2025-10-01T09:56:05,Vanguard IEC Power Connector 8-pin,2,high,closed,email
HD-01412,2026-02-21T08:24:47,,Titan Solenoid Valve 1in,1,normal,open,phone
HD-01413,2025-12-13T08:20:10,2025-12-21T11:20:10,Sterling Gate Valve 3/4ni,2,normal,closed,phone
HD-01414,2026-02-09T15:44:29,2026-02-10T19:44:29,Vanguard Hydraulic Rod Seal 45x65x10,2,normal,closed,web
HD-01415,2026-02-15T15:38:21,2026-02-22T09:38:21,Titan Solenoid Valve 1in,2,normal,closed,email
HD-01416,2026-05-12T12:32:03,2026-05-20T20:32:03,Titan Rocker Switch 20A,1,normal,closed,web
HD-01417,2025-12-30T16:08:04,,Titan Coaxial Cable 16 AWG 500ft,1,low,open,email
HD-01418,2026-02-21T14:03:15,2026-02-28T01:03:15,Titan Solenoid aVlve 1in,3,high,closed,web
HD-01419,2025-10-22T13:06:30,,Atlas Hydraulic Rod Seal PTFE 25pc,2,normal,open,email
HD-01420,2026-02-17T11:01:13,2026-02-24T13:01:13,Atlas Machine Scerw M6 x 40mm,5,high,closed,email
HD-01421,2025-06-05T15:25:41,2025-06-12T22:25:41,Sterling Wood Screw M4 x 20mm,4,low,closed,email
HD-01422,2025-09-18T09:10:51,2025-09-24T16:10:51,Sterling Nitrile Gloves Pair (M),3,high,closed,phone
HD-01423,2026-05-23T11:02:21,2026-05-30T03:02:21,Titan Solenoid Valve 1in,1,normal,closed,web
HD-01424,2026-02-12T17:25:31,2026-02-18T08:25:31,Titan Rocker Switch 20A,1,high,closed,email
HD-01425,2026-03-14T13:13:05,2026-03-23T08:13:05,Meridian O-Ring Kit FKM Viton,4,low,closed,email
HD-01426,2026-02-11T09:33:27,2026-02-16T09:33:27,Meridian Full Brim Hard Hat Class G Blue,2,normal,closed,web
HD-01427,2026-02-23T08:38:27,2026-02-26T19:38:27,Titan Solenoid Valve 1in,1,high,closed,phone
HD-01428,2026-05-30T17:14:34,,Titan Solenoid Valve 1in,1,normal,open,email
HD-01429,2025-12-24T18:24:25,2025-12-30T09:24:25,Meridian Drop-In Anchor 3/i8n x 3in,5,normal,closed,phone
HD-01430,2026-03-06T10:11:32,2026-03-09T13:11:32,Titan THHN Wire 12 AWG 100ft,1,normal,closed,email
HD-01431,2025-07-15T10:24:19,2025-07-24T08:24:19,Sterling Wedge Anchor M10,5,normal,closed,email
HD-01432,2026-04-21T15:53:40,2026-04-28T07:53:40,Titan Solenoid Valve 1in,3,low,closed,email
HD-01433,2026-02-15T15:01:35,,Sterling Hydraulic Hose R2 3/8in x 10m,2,low,open,email
HD-01434,2026-04-25T14:51:52,,Titan Solenoid Valve 1in,3,high,open,email
HD-01435,2025-09-15T13:27:58,2025-09-24T21:27:58,Titan Anti-Fog Goggles Wraparound,4,low,closed,email
HD-01436,2026-05-07T11:02:36,2026-05-11T13:02:36,Sterling Terminal Block 8-pin,5,low,closed,web
