ReturnId,ReturnDateKey,SalesOrderLineId,OrderId,SKU,MarketId,CustomerId,ReasonKey,QtyReturned,RefundAmountUSD
RMA-001457,20240829,59196,SO-0003779,SKU-0026,M05,C023,4,1,261.2
RMA-001458,20250721,59322,SO-0017672,SKU-0026,M05,C023,1,1,256.91
RMA-001459,20260118,59410,SO-0025830,SKU-0026,M05,C024,2,1,258.33
RMA-001460,20260405,59440,SO-0029131,SKU-0026,M05,C025,4,1,257.59
RMA-001461,20260409,59443,SO-0029575,SKU-0026,M05,C023,3,1,260.18
RMA-001462,20240928,59526,SO-0004548,SKU-0026,M06,C033,2,1,209.24
RMA-001463,20241019,59537,SO-0005480,SKU-0026,M06,C033,5,1,205.94
RMA-001464,20241209,59553,SO-0007401,SKU-0026,M06,C029,1,1,260.89
RMA-001465,20241212,59569,SO-0008431,SKU-0026,M06,C029,5,1,265.04
RMA-001466,20241215,59570,SO-0008570,SKU-0026,M06,C033,5,1,208.58
RMA-001467,20250522,59630,SO-0014640,SKU-0026,M06,C028,4,1,270.77
RMA-001468,20250531,59639,SO-0015982,SKU-0026,M06,C031,3,2,499.46
RMA-001469,20250805,59670,SO-0018616,SKU-0026,M06,C030,4,2,514.42
RMA-001470,20250929,59698,SO-0020941,SKU-0026,M06,C028,4,1,261.01
RMA-001471,20251113,59717,SO-0022742,SKU-0026,M06,C033,3,1,210.3
RMA-001472,20251126,59732,SO-0023818,SKU-0026,M06,C033,2,1,204.24
RMA-001473,20250106,59942,SO-0008931,SKU-0026,M07,C037,3,1,246.71
RMA-001474,20250611,60019,SO-0016210,SKU-0026,M07,C036,4,1,265.72
RMA-001475,20260510,60193,SO-0030656,SKU-0026,M07,C036,4,1,265.81
RMA-001476,20240714,60217,SO-0001071,SKU-0026,M08,C042,4,1,261.37
RMA-001477,20241226,60283,SO-0008127,SKU-0026,M08,C039,5,2,511.12
RMA-001478,20250408,60319,SO-0013174,SKU-0026,M08,C039,3,1,266.97
RMA-001479,20250423,60330,SO-0013985,SKU-0026,M08,C044,4,1,214.31
RMA-001480,20240713,60606,SO-0000679,SKU-0027,M02,C009,1,1,475.36
RMA-001481,20240831,60760,SO-0002793,SKU-0027,M04,C021,5,1,441.84
RMA-001482,20241119,60774,SO-0006495,SKU-0027,M04,C020,1,1,453.85
RMA-001483,20250811,60807,SO-0019093,SKU-0027,M04,C017,1,1,469.51
RMA-001484,20250622,60990,SO-0016433,SKU-0027,M07,C036,2,1,475.8
RMA-001485,20260226,61034,SO-0027766,SKU-0027,M07,C038,4,1,375.57
RMA-001486,20260323,61036,SO-0028874,SKU-0027,M07,C035,1,1,474.63
RMA-001487,20240818,61101,SO-0002645,SKU-0028,M01,C006,3,1,211.3
RMA-001488,20250908,61154,SO-0019975,SKU-0028,M01,C002,4,1,262.88
RMA-001489,20250125,61229,SO-0009669,SKU-0028,M02,C011,4,1,213.46
RMA-001490,20250513,61237,SO-0014758,SKU-0028,M02,C011,3,1,208.68
RMA-001491,20251122,61264,SO-0023837,SKU-0028,M02,C007,3,1,270.48
RMA-001492,20250625,61308,SO-0016991,SKU-0028,M03,C013,2,1,259.35
RMA-001493,20241122,61341,SO-0006850,SKU-0028,M04,C018,1,1,266.47
RMA-001494,20250126,61351,SO-0009452,SKU-0028,M04,C018,4,1,261.03
RMA-001495,20251001,61370,SO-0020885,SKU-0028,M04,C017,1,1,270.4
RMA-001496,20241218,61398,SO-0008022,SKU-0028,M05,C023,2,1,261.89
RMA-001497,20250424,61485,SO-0014107,SKU-0028,M06,C032,1,1,246.09
RMA-001498,20250330,61549,SO-0012415,SKU-0028,M07,C036,1,1,263.48
RMA-001499,20251125,61631,SO-0023333,SKU-0028,M08,C042,5,1,260.04
RMA-001500,20260307,61640,SO-0028440,SKU-0028,M08,C044,4,1,210.76
RMA-001501,20241116,61665,SO-0006477,SKU-0029,M01,C002,4,1,473.2
RMA-001502,20250210,61770,SO-0010475,SKU-0029,M02,C011,1,1,384.77
RMA-001503,20251016,61802,SO-0021183,SKU-0029,M02,C045,5,1,375.33
RMA-001504,20240715,61829,SO-0001668,SKU-0029,M03,C014,3,1,473.71
RMA-001505,20250503,61846,SO-0013865,SKU-0029,M03,C013,4,1,457.13
RMA-001506,20241129,61957,SO-0007307,SKU-0029,M05,C025,1,1,447.52
RMA-001507,20250320,61966,SO-0012357,SKU-0029,M05,C023,3,1,475.78
RMA-001508,20250709,61972,SO-0017091,SKU-0029,M05,C025,4,1,475.9
RMA-001509,20250806,61973,SO-0018255,SKU-0029,M05,C023,2,1,452.19
RMA-001510,20251116,62062,SO-0023593,SKU-0029,M06,C033,5,1,379.79
RMA-001511,20260405,62075,SO-0029001,SKU-0029,M06,C028,4,1,470.15
RMA-001512,20251223,62140,SO-0024541,SKU-0029,M07,C037,1,2,898.4
RMA-001513,20251006,62187,SO-0020862,SKU-0029,M08,C039,2,1,480.68
RMA-001514,20260422,62200,SO-0030213,SKU-0029,M08,C039,3,1,467.16
RMA-001515,20241012,62230,SO-0004834,SKU-0030,M01,C006,4,2,429.52
RMA-001516,20250408,62297,SO-0013185,SKU-0030,M01,C005,5,1,244.39
RMA-001517,20250818,62328,SO-0018631,SKU-0030,M01,C001,5,1,265.55
RMA-001518,20251204,62366,SO-0023430,SKU-0030,M01,C005,2,1,246.92
RMA-001519,20251231,62378,SO-0024685,SKU-0030,M01,C001,5,2,536.88
RMA-001520,20260318,62397,SO-0027998,SKU-0030,M01,C003,4,1,261.77
RMA-001521,20260530,62415,SO-0031689,SKU-0030,M01,C001,2,1,271.07
RMA-001522,20250319,62487,SO-0012476,SKU-0030,M02,C007,1,1,261.85
RMA-001523,20250829,62524,SO-0019847,SKU-0030,M02,C007,4,2,537.66
RMA-001524,20251126,62544,SO-0023032,SKU-0030,M02,C010,1,1,251.83
RMA-001525,20251212,62551,SO-0023749,SKU-0030,M02,C009,4,1,266.59
RMA-001526,20260109,62566,SO-0025726,SKU-0030,M02,C010,1,1,249.62
RMA-001527,20260317,62576,SO-0028628,SKU-0030,M02,C011,1,1,204.6
RMA-001528,20260413,62583,SO-0029651,SKU-0030,M02,C011,1,1,208.9
RMA-001529,20250613,62650,SO-0015518,SKU-0030,M03,C013,4,1,266.2
RMA-001530,20251009,62671,SO-0021377,SKU-0030,M03,C016,3,1,217.35
RMA-001531,20240917,62726,SO-0003509,SKU-0030,M04,C021,4,2,502.28
RMA-001532,20241211,62759,SO-0008020,SKU-0030,M04,C021,3,1,248.43
RMA-001533,20251222,62843,SO-0024254,SKU-0030,M04,C020,4,1,251.02
RMA-001534,20260118,62857,SO-0025912,SKU-0030,M04,C017,3,1,263.41
RMA-001535,20240827,62898,SO-0003109,SKU-0030,M05,C023,4,1,269.64
RMA-001536,20241230,62922,SO-0008517,SKU-0030,M05,C025,5,1,254.24
RMA-001537,20260214,62993,SO-0027662,SKU-0030,M05,C023,1,1,259.03
RMA-001538,20260519,63004,SO-0031049,SKU-0030,M05,C027,1,1,209.41
RMA-001539,20250312,63075,SO-0011746,SKU-0030,M06,C031,1,1,253.16
RMA-001540,20250714,63094,SO-0017411,SKU-0030,M06,C032,2,1,253.14
RMA-001541,20250826,63100,SO-0018970,SKU-0030,M06,C029,5,1,266.61
RMA-001542,20251123,63122,SO-0023005,SKU-0030,M06,C028,1,1,264.48
RMA-001543,20251210,63133,SO-0024356,SKU-0030,M06,C032,2,1,247.36
RMA-001544,20240925,63174,SO-0004060,SKU-0030,M07,C037,1,1,246.36
RMA-001545,20250103,63206,SO-0008526,SKU-0030,M07,C034,1,1,264.56
RMA-001546,20251115,63269,SO-0023239,SKU-0030,M07,C038,3,2,421.84
RMA-001547,20241120,63339,SO-0007459,SKU-0030,M08,C042,4,2,547.0
RMA-001548,20241208,63343,SO-0007951,SKU-0030,M08,C041,2,1,268.93
RMA-001549,20250916,63372,SO-0020281,SKU-0030,M08,C040,1,1,259.11
RMA-001550,20250131,63564,SO-0009798,SKU-0031,M01,C005,2,1,272.94
RMA-001551,20250708,63659,SO-0016938,SKU-0031,M01,C005,4,1,262.65
RMA-001552,20251206,63752,SO-0024419,SKU-0031,M01,C005,2,1,275.08
RMA-001553,20250105,63902,SO-0009081,SKU-0031,M02,C007,3,1,289.48
RMA-001554,20251114,64076,SO-0023030,SKU-0031,M02,C008,2,1,284.22
RMA-001555,20251130,64086,SO-0023702,SKU-0031,M02,C007,1,2,584.88
RMA-001556,20241224,64173,SO-0008326,SKU-0031,M03,C014,1,2,578.1
RMA-001557,20241225,64174,SO-0008369,SKU-0031,M03,C012,5,1,273.91
RMA-001558,20240730,64328,SO-0002077,SKU-0031,M04,C019,5,1,269.72
RMA-001559,20240730,64331,SO-0002390,SKU-0031,M04,C019,2,1,275.13
RMA-001560,20240827,64339,SO-0003058,SKU-0031,M04,C017,4,1,289.05
RMA-001561,20241103,64393,SO-0006363,SKU-0031,M04,C022,1,1,223.35
RMA-001562,20241203,64408,SO-0007437,SKU-0031,M04,C020,4,1,270.86
RMA-001563,20250114,64443,SO-0009590,SKU-0031,M04,C022,4,1,223.79
RMA-001564,20250507,64497,SO-0014855,SKU-0031,M04,C019,4,2,548.78
RMA-001565,20250710,64530,SO-0017802,SKU-0031,M04,C019,4,1,267.61
RMA-001566,20251016,64574,SO-0021382,SKU-0031,M04,C021,4,1,278.89
RMA-001567,20251112,64597,SO-0023445,SKU-0031,M04,C020,4,1,273.78
RMA-001568,20240718,64634,SO-0001143,SKU-0031,M05,C024,3,2,564.4
RMA-001569,20250502,64757,SO-0014457,SKU-0031,M05,C024,1,1,288.48
RMA-001570,20250518,64758,SO-0014502,SKU-0031,M05,C024,3,1,292.1
RMA-001571,20250819,64798,SO-0018609,SKU-0031,M05,C023,5,1,289.86
RMA-001572,20250831,64806,SO-0019281,SKU-0031,M05,C026,1,1,281.84
RMA-001573,20251209,64848,SO-0024077,SKU-0031,M05,C023,4,1,280.02
RMA-001574,20241130,64948,SO-0007356,SKU-0031,M06,C029,2,1,271.64
RMA-001575,20241230,64968,SO-0009102,SKU-0031,M06,C028,5,1,284.56
RMA-001576,20250517,65026,SO-0015134,SKU-0031,M06,C032,4,2,542.36
RMA-001577,20250718,65067,SO-0018086,SKU-0031,M06,C033,5,1,219.77
RMA-001578,20251221,65138,SO-0025031,SKU-0031,M06,C032,5,1,268.95
RMA-001579,20240622,65143,SO-0000038,SKU-0031,M07,C038,5,1,222.28
RMA-001580,20240719,65163,SO-0001781,SKU-0031,M07,C037,3,1,270.51
RMA-001581,20240930,65206,SO-0005215,SKU-0031,M07,C034,2,1,285.07
RMA-001582,20241107,65215,SO-0006022,SKU-0031,M07,C037,3,1,270.98
RMA-001583,20241121,65230,SO-0006911,SKU-0031,M07,C034,3,1,276.18
RMA-001584,20241212,65242,SO-0007633,SKU-0031,M07,C038,4,1,232.68
RMA-001585,20250103,65260,SO-0008798,SKU-0031,M07,C037,4,1,265.17
RMA-001586,20250418,65312,SO-0013305,SKU-0031,M07,C035,4,1,286.55
RMA-001587,20250722,65355,SO-0017683,SKU-0031,M07,C034,5,1,286.54
RMA-001588,20250727,65363,SO-0018223,SKU-0031,M07,C036,4,1,287.45
RMA-001589,20251105,65401,SO-0022520,SKU-0031,M07,C035,4,1,284.7
RMA-001590,20240905,65464,SO-0003796,SKU-0031,M08,C040,4,1,291.43
RMA-001591,20241222,65511,SO-0007907,SKU-0031,M08,C042,2,2,594.74
RMA-001592,20241204,65513,SO-0007993,SKU-0031,M08,C039,1,1,291.98
RMA-001593,20250102,65522,SO-0008490,SKU-0031,M08,C043,2,1,264.48
RMA-001594,20250504,65572,SO-0014385,SKU-0031,M08,C042,3,1,278.97
RMA-001595,20250628,65585,SO-0016346,SKU-0031,M08,C039,4,1,291.75
RMA-001596,20250817,65605,SO-0018674,SKU-0031,M08,C044,3,1,224.71
RMA-001597,20250919,65626,SO-0020462,SKU-0031,M08,C042,4,1,289.63
RMA-001598,20251007,65631,SO-0020952,SKU-0031,M08,C039,1,1,287.72
RMA-001599,20260203,65662,SO-0026069,SKU-0031,M08,C040,1,1,287.31
RMA-001600,20250731,65704,SO-0018768,SKU-0032,M01,C005,4,1,443.43
RMA-001601,20250923,65732,SO-0020200,SKU-0032,M01,C004,2,2,936.08
RMA-001602,20251029,65780,SO-0022399,SKU-0032,M01,C004,1,2,960.36
RMA-001603,20251212,65812,SO-0023835,SKU-0032,M01,C005,5,1,444.78
RMA-001604,20260211,65871,SO-0026478,SKU-0032,M01,C002,5,2,926.34
RMA-001605,20260426,65953,SO-0030180,SKU-0032,M01,C005,4,1,444.63
RMA-001606,20260419,65958,SO-0030446,SKU-0032,M01,C005,1,2,884.32
RMA-001607,20260514,65974,SO-0031203,SKU-0032,M01,C004,4,1,492.1
RMA-001608,20260614,65992,SO-0032049,SKU-0032,M01,C005,1,2,890.86
RMA-001609,20251001,66081,SO-0021012,SKU-0032,M02,C009,4,1,481.34
RMA-001610,20260409,66252,SO-0028982,SKU-0032,M02,C009,4,2,954.12
RMA-001611,20260529,66303,SO-0031430,SKU-0032,M02,C011,1,2,746.8
RMA-001612,20260604,66307,SO-0031605,SKU-0032,M02,C007,4,2,927.54
RMA-001613,20250721,66347,SO-0018337,SKU-0032,M03,C016,2,1,367.2
RMA-001614,20250727,66353,SO-0018599,SKU-0032,M03,C013,4,1,476.14
RMA-001615,20250820,66355,SO-0018687,SKU-0032,M03,C013,5,2,916.1
RMA-001616,20250827,66370,SO-0019717,SKU-0032,M03,C012,1,2,886.98
RMA-001617,20250915,66388,SO-0020657,SKU-0032,M03,C013,4,1,485.55
RMA-001618,20251022,66405,SO-0021692,SKU-0032,M03,C016,4,1,366.79
RMA-001619,20251212,66461,SO-0024430,SKU-0032,M03,C016,3,2,742.42
RMA-001620,20260208,66507,SO-0026713,SKU-0032,M03,C012,5,1,446.16
RMA-001621,20260409,66552,SO-0029523,SKU-0032,M03,C016,1,1,366.54
RMA-001622,20260423,66567,SO-0030453,SKU-0032,M03,C012,4,2,879.54
RMA-001623,20260425,66568,SO-0030500,SKU-0032,M03,C014,3,1,467.84
RMA-001624,20250821,66645,SO-0019098,SKU-0032,M04,C022,4,2,758.32
RMA-001625,20250907,66659,SO-0019857,SKU-0032,M04,C017,5,2,968.94
RMA-001626,20250910,66664,SO-0020083,SKU-0032,M04,C022,3,2,753.96
RMA-001627,20251211,66746,SO-0024026,SKU-0032,M04,C017,4,2,973.02
RMA-001628,20260323,66835,SO-0028192,SKU-0032,M04,C019,5,1,451.93
RMA-001629,20260324,66852,SO-0029084,SKU-0032,M04,C021,2,1,458.4
RMA-001630,20260414,66857,SO-0029393,SKU-0032,M04,C020,1,2,887.26
RMA-001631,20260412,66864,SO-0029702,SKU-0032,M04,C019,3,1,460.7
RMA-001632,20251004,66995,SO-0021519,SKU-0032,M05,C023,1,2,988.04
RMA-001633,20251018,66999,SO-0021748,SKU-0032,M05,C027,3,2,743.06
RMA-001634,20251112,67029,SO-0023315,SKU-0032,M05,C024,3,2,943.18
RMA-001635,20251226,67057,SO-0024575,SKU-0032,M05,C026,1,1,475.75
RMA-001636,20251228,67060,SO-0024709,SKU-0032,M05,C025,3,1,474.05
RMA-001637,20260527,67186,SO-0031890,SKU-0032,M05,C024,3,1,469.68
RMA-001638,20250703,67201,SO-0016426,SKU-0032,M06,C029,3,1,480.06
RMA-001639,20250628,67205,SO-0016697,SKU-0032,M06,C032,5,1,449.85
RMA-001640,20250816,67224,SO-0018619,SKU-0032,M06,C033,1,1,368.39
RMA-001641,20251006,67260,SO-0020900,SKU-0032,M06,C032,3,1,443.04
RMA-001642,20251205,67313,SO-0023409,SKU-0032,M06,C029,1,1,450.01
RMA-001643,20251211,67329,SO-0024132,SKU-0032,M06,C033,4,1,378.17
RMA-001644,20260127,67380,SO-0026553,SKU-0032,M06,C032,3,1,452.8
RMA-001645,20260214,67381,SO-0026594,SKU-0032,M06,C028,5,1,476.15
RMA-001646,20260220,67396,SO-0027357,SKU-0032,M06,C029,4,1,475.76
RMA-001647,20260411,67447,SO-0030069,SKU-0032,M06,C029,3,2,965.04
RMA-001648,20260527,67484,SO-0031898,SKU-0032,M06,C032,1,2,885.78
RMA-001649,20250718,67508,SO-0017327,SKU-0032,M07,C038,4,1,378.16
RMA-001650,20250723,67512,SO-0017551,SKU-0032,M07,C037,4,1,453.93
RMA-001651,20251105,67596,SO-0022114,SKU-0032,M07,C034,2,1,472.25
RMA-001652,20251019,67598,SO-0022249,SKU-0032,M07,C034,4,2,961.68
RMA-001653,20251119,67607,SO-0022657,SKU-0032,M07,C038,4,1,362.35
RMA-001654,20251223,67639,SO-0024227,SKU-0032,M07,C038,4,2,742.18
RMA-001655,20260316,67721,SO-0028121,SKU-0032,M07,C037,4,1,437.79
RMA-001656,20260402,67735,SO-0028873,SKU-0032,M07,C034,4,1,476.63
RMA-001657,20260322,67736,SO-0028922,SKU-0032,M07,C038,1,1,368.8
RMA-001658,20260424,67773,SO-0030746,SKU-0032,M07,C037,4,1,457.12
RMA-001659,20250724,67830,SO-0018226,SKU-0032,M08,C039,3,1,464.76
RMA-001660,20250903,67856,SO-0020280,SKU-0032,M08,C039,2,1,478.97
RMA-001661,20251111,67902,SO-0023064,SKU-0032,M08,C043,5,1,464.56
RMA-001662,20251209,67929,SO-0024273,SKU-0032,M08,C039,1,2,923.58
RMA-001663,20260202,67970,SO-0026341,SKU-0032,M08,C044,1,2,756.88
RMA-001664,20260313,68001,SO-0028215,SKU-0032,M08,C042,5,1,481.21
RMA-001665,20260408,68030,SO-0029902,SKU-0032,M08,C041,5,2,902.66
RMA-001666,20241125,68097,SO-0006569,SKU-0033,M01,C005,4,1,367.93
RMA-001667,20241231,68111,SO-0008539,SKU-0033,M01,C002,2,1,380.77
RMA-001668,20241017,68215,SO-0004968,SKU-0033,M02,C008,5,1,385.48
RMA-001669,20241028,68218,SO-0005454,SKU-0033,M02,C007,1,1,376.71
RMA-001670,20240719,68302,SO-0001579,SKU-0033,M03,C014,2,1,377.91
RMA-001671,20240827,68360,SO-0002567,SKU-0033,M04,C018,5,1,382.68
RMA-001672,20240820,68362,SO-0003149,SKU-0033,M04,C019,1,1,355.03
RMA-001673,20241018,68370,SO-0005781,SKU-0033,M04,C020,4,1,358.14
RMA-001674,20250218,68387,SO-0010843,SKU-0033,M04,C021,4,1,362.12
RMA-001675,20240925,68466,SO-0004497,SKU-0033,M05,C026,4,1,379.17
RMA-001676,20260215,68581,SO-0027448,SKU-0033,M06,C032,3,1,369.25
RMA-001677,20260301,68582,SO-0027804,SKU-0033,M06,C032,2,1,368.44
RMA-001678,20240825,68694,SO-0003441,SKU-0033,M08,C042,1,1,382.78
RMA-001679,20241108,68700,SO-0006966,SKU-0033,M08,C044,1,1,305.52
RMA-001680,20250617,68714,SO-0016570,SKU-0033,M08,C039,4,1,374.0
RMA-001681,20250928,68784,SO-0020512,SKU-0034,M01,C002,1,1,337.02
RMA-001682,20251006,68787,SO-0020783,SKU-0034,M01,C005,1,1,312.11
RMA-001683,20251028,68808,SO-0021903,SKU-0034,M01,C002,4,1,328.07
RMA-001684,20251126,68841,SO-0023516,SKU-0034,M01,C001,4,1,329.92
RMA-001685,20251123,68843,SO-0023611,SKU-0034,M01,C006,1,2,514.26
RMA-001686,20260304,68929,SO-0027907,SKU-0034,M01,C001,1,1,325.66
RMA-001687,20260405,68945,SO-0028797,SKU-0034,M01,C001,4,2,695.0
RMA-001688,20260525,69011,SO-0032094,SKU-0034,M01,C005,5,2,617.0
RMA-001689,20250917,69048,SO-0020205,SKU-0034,M02,C009,4,2,672.38
RMA-001690,20250927,69062,SO-0021057,SKU-0034,M02,C009,3,1,335.39
RMA-001691,20251116,69089,SO-0022672,SKU-0034,M02,C008,1,1,337.97
RMA-001692,20251206,69105,SO-0023390,SKU-0034,M02,C010,2,1,324.96
RMA-001693,20251121,69109,SO-0023570,SKU-0034,M02,C010,4,1,313.86
RMA-001694,20260204,69173,SO-0026746,SKU-0034,M02,C045,1,1,263.6
RMA-001695,20260313,69195,SO-0027869,SKU-0034,M02,C007,5,2,662.22
RMA-001696,20260415,69223,SO-0029608,SKU-0034,M02,C011,4,2,521.4
RMA-001697,20260515,69251,SO-0030896,SKU-0034,M02,C008,3,2,659.28
RMA-001698,20260527,69260,SO-0031382,SKU-0034,M02,C008,4,1,324.38
RMA-001699,20260530,69272,SO-0032011,SKU-0034,M02,C011,1,1,272.57
RMA-001700,20260613,69275,SO-0032185,SKU-0034,M02,C007,4,1,333.14
RMA-001701,20250813,69288,SO-0019044,SKU-0034,M03,C013,5,1,327.27
RMA-001702,20251013,69309,SO-0021016,SKU-0034,M03,C013,4,1,336.89
RMA-001703,20251027,69332,SO-0022721,SKU-0034,M03,C012,4,1,311.25
RMA-001704,20251219,69371,SO-0024744,SKU-0034,M03,C015,4,2,684.02
RMA-001705,20251221,69375,SO-0024970,SKU-0034,M03,C016,3,1,269.87
RMA-001706,20260518,69457,SO-0031080,SKU-0034,M03,C014,1,1,331.33
RMA-001707,20250927,69516,SO-0021023,SKU-0034,M04,C020,1,2,627.62
RMA-001708,20251116,69548,SO-0023041,SKU-0034,M04,C020,4,1,319.79
RMA-001709,20251213,69578,SO-0024431,SKU-0034,M04,C017,1,2,673.98
RMA-001710,20260123,69619,SO-0026408,SKU-0034,M04,C021,5,1,319.65
RMA-001711,20260411,69671,SO-0029168,SKU-0034,M04,C018,4,2,660.42
RMA-001712,20260523,69702,SO-0030996,SKU-0034,M04,C019,4,1,312.71
RMA-001713,20250925,69753,SO-0020222,SKU-0034,M05,C026,4,2,666.18
RMA-001714,20251101,69773,SO-0021880,SKU-0034,M05,C024,5,1,337.86
RMA-001715,20251110,69781,SO-0022646,SKU-0034,M05,C027,4,2,532.72
RMA-001716,20251203,69812,SO-0024257,SKU-0034,M05,C023,4,1,348.0
RMA-001717,20260301,69869,SO-0027889,SKU-0034,M05,C027,1,2,527.78
RMA-001718,20260520,69920,SO-0031353,SKU-0034,M05,C024,4,1,334.26
RMA-001719,20250919,69963,SO-0020045,SKU-0034,M06,C029,3,2,655.78
RMA-001720,20260118,70067,SO-0025704,SKU-0034,M06,C033,4,2,499.42
RMA-001721,20260119,70079,SO-0026328,SKU-0034,M06,C031,3,1,326.32
RMA-001722,20260226,70098,SO-0027400,SKU-0034,M06,C028,3,2,662.0
RMA-001723,20260416,70138,SO-0029760,SKU-0034,M06,C032,4,1,314.86
RMA-001724,20251119,70276,SO-0023729,SKU-0034,M07,C034,4,1,343.79
RMA-001725,20251124,70279,SO-0023868,SKU-0034,M07,C038,4,1,268.65
RMA-001726,20260205,70336,SO-0026514,SKU-0034,M07,C038,1,2,531.14
RMA-001727,20260213,70354,SO-0027585,SKU-0034,M07,C036,4,2,654.82
RMA-001728,20260323,70378,SO-0028963,SKU-0034,M07,C035,4,1,314.66
RMA-001729,20260627,70441,SO-0032570,SKU-0034,M07,C034,1,2,644.3
RMA-001730,20260207,70569,SO-0026788,SKU-0034,M08,C042,1,1,340.56
RMA-001731,20260517,70637,SO-0031592,SKU-0034,M08,C039,1,1,324.85
RMA-001732,20240721,70671,SO-0000986,SKU-0035,M01,C002,4,1,172.82
RMA-001733,20240918,70730,SO-0003627,SKU-0035,M01,C006,2,1,136.76
RMA-001734,20240930,70753,SO-0004650,SKU-0035,M01,C001,1,1,171.59
RMA-001735,20241118,70806,SO-0007018,SKU-0035,M01,C006,3,2,264.38
RMA-001736,20241204,70822,SO-0007731,SKU-0035,M01,C001,4,2,350.82
RMA-001737,20241217,70834,SO-0008270,SKU-0035,M01,C003,1,2,339.44
RMA-001738,20250102,70845,SO-0008765,SKU-0035,M01,C004,2,1,168.31
RMA-001739,20250111,70847,SO-0008851,SKU-0035,M01,C001,3,1,169.91
RMA-001740,20250208,70872,SO-0009978,SKU-0035,M01,C005,1,2,322.8
RMA-001741,20250118,70875,SO-0010108,SKU-0035,M01,C001,4,2,340.92
RMA-001742,20250322,70918,SO-0012073,SKU-0035,M01,C006,2,1,136.83
RMA-001743,20250401,70924,SO-0012335,SKU-0035,M01,C001,4,1,173.22
RMA-001744,20250509,70974,SO-0014614,SKU-0035,M01,C002,2,1,169.01
RMA-001745,20250607,71002,SO-0015864,SKU-0035,M01,C002,3,1,174.51
RMA-001746,20250604,71005,SO-0015997,SKU-0035,M01,C001,2,2,336.3
RMA-001747,20250802,71054,SO-0018192,SKU-0035,M01,C005,4,1,162.85
RMA-001748,20250901,71078,SO-0019260,SKU-0035,M01,C005,2,2,326.7
RMA-001749,20250912,71085,SO-0019571,SKU-0035,M01,C001,4,1,172.41
RMA-001750,20251016,71124,SO-0021323,SKU-0035,M01,C006,1,1,135.83
RMA-001751,20251120,71164,SO-0023117,SKU-0035,M01,C006,5,1,130.94
RMA-001752,20251204,71172,SO-0023472,SKU-0035,M01,C002,5,1,171.05
RMA-001753,20251204,71184,SO-0024013,SKU-0035,M01,C004,5,2,348.36
RMA-001754,20260103,71198,SO-0024644,SKU-0035,M01,C005,4,2,322.3
RMA-001755,20260119,71214,SO-0025359,SKU-0035,M01,C002,5,2,344.92
RMA-001756,20260210,71257,SO-0027286,SKU-0035,M01,C003,5,2,339.24
RMA-001757,20240810,71416,SO-0001844,SKU-0035,M02,C011,4,1,137.29
RMA-001758,20240811,71422,SO-0002110,SKU-0035,M02,C007,4,2,339.54
RMA-001759,20240806,71432,SO-0002557,SKU-0035,M02,C008,1,2,341.34
RMA-001760,20240825,71436,SO-0002738,SKU-0035,M02,C010,4,2,307.58
RMA-001761,20241013,71479,SO-0004657,SKU-0035,M02,C008,4,1,172.34
RMA-001762,20241009,71489,SO-0005104,SKU-0035,M02,C011,5,2,264.6
RMA-001763,20241004,71493,SO-0005280,SKU-0035,M02,C009,1,2,351.7
RMA-001764,20241009,71495,SO-0005368,SKU-0035,M02,C011,1,1,140.11
RMA-001765,20241027,71497,SO-0005455,SKU-0035,M02,C008,1,2,351.7
RMA-001766,20241114,71521,SO-0006527,SKU-0035,M02,C008,5,1,171.69
RMA-001767,20250113,71574,SO-0008902,SKU-0035,M02,C007,1,1,164.74
RMA-001768,20250112,71575,SO-0008984,SKU-0035,M02,C045,2,1,135.01
RMA-001769,20250406,71655,SO-0012610,SKU-0035,M02,C010,4,1,167.02
RMA-001770,20250405,71667,SO-0013143,SKU-0035,M02,C008,4,1,173.95
RMA-001771,20250603,71717,SO-0015425,SKU-0035,M02,C010,4,1,159.4
RMA-001772,20250714,71752,SO-0017031,SKU-0035,M02,C008,3,2,346.1
RMA-001773,20250710,71764,SO-0017566,SKU-0035,M02,C007,4,1,170.82
RMA-001774,20250910,71822,SO-0020206,SKU-0035,M02,C010,4,1,163.48
RMA-001775,20251030,71873,SO-0022493,SKU-0035,M02,C008,1,2,335.32
RMA-001776,20251120,71878,SO-0022763,SKU-0035,M02,C009,5,2,336.68
RMA-001777,20251127,71895,SO-0023526,SKU-0035,M02,C011,1,1,137.72
RMA-001778,20251211,71902,SO-0023837,SKU-0035,M02,C007,2,1,170.15
RMA-001779,20260126,71952,SO-0026083,SKU-0035,M02,C009,4,2,338.1
RMA-001780,20260205,71969,SO-0026892,SKU-0035,M02,C011,1,1,134.58
RMA-001781,20260308,71992,SO-0028002,SKU-0035,M02,C007,1,2,343.28
RMA-001782,20260613,72077,SO-0031876,SKU-0035,M02,C010,4,2,326.26
RMA-001783,20260523,72079,SO-0031964,SKU-0035,M02,C009,1,1,162.64
RMA-001784,20240725,72120,SO-0001312,SKU-0035,M03,C013,3,1,167.86
RMA-001785,20240813,72154,SO-0002966,SKU-0035,M03,C015,1,1,174.57
RMA-001786,20240905,72157,SO-0003101,SKU-0035,M03,C015,5,2,337.94
RMA-001787,20250114,72281,SO-0008864,SKU-0035,M03,C014,4,2,335.36
